ID, Name, Org Name, Total Networks Searched, Time Frame, License Plate, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
df569da4-02ae-493b-b20d-f2c6f8a95c3c,***,Bloomington IL PD,512,"04/02/2024, 08:30:35 PM UTC
04/04/2024, 08:30:35 PM UTC",***,,,"04/04/2024, 08:07:40 PM UTC",search,,
16755d7c-816e-4738-8d3c-dd13c0300491,***,Bloomington IL PD,512,"04/02/2024, 08:30:35 PM UTC
04/04/2024, 08:30:35 PM UTC",,,,"04/04/2024, 08:07:50 PM UTC",search,,
bb728403-0a51-4a6c-bbf4-176e16a67efc,***,[Federal] US Postal Inspection Service,1894,"04/05/2023, 06:30:33 PM UTC
04/04/2024, 08:30:33 PM UTC",***,,***,"04/04/2024, 08:11:58 PM UTC",search,,
2f86d98d-53f6-40f9-b80e-88de23149451,***,[Federal] US Postal Inspection Service,1952,"03/28/2024, 03:47:52 PM UTC
04/04/2024, 03:47:52 PM UTC",***,,,"04/04/2024, 03:47:57 PM UTC",lookup,,
aa4ef9f7-eaa1-46e7-8418-6dff17a093b1,***,Springfield IL PD,504,"03/05/2024, 03:51:54 PM UTC
04/04/2024, 03:51:54 PM UTC",***,,,"04/04/2024, 03:51:56 PM UTC",lookup,,
37e51754-8266-4082-b4ee-17d7bac18fab,***,Springfield IL PD,504,"03/05/2024, 03:52:08 PM UTC
04/04/2024, 03:52:08 PM UTC",***,,,"04/04/2024, 03:52:10 PM UTC",lookup,,
ab393756-a4a4-4901-bba7-5bbd936ea916,***,Bloomington IL PD,511,"03/05/2024, 03:00:52 PM UTC
04/04/2024, 04:00:52 PM UTC",***,,,"04/04/2024, 03:53:13 PM UTC",search,,
d09278c0-fe23-48bc-9d58-b84c72a0bace,***,[Federal] US Postal Inspection Service,1890,"03/25/2024, 02:00:00 PM UTC
03/26/2024, 04:00:00 AM UTC",,,***,"04/04/2024, 03:55:12 PM UTC",search,,
58f944d3-f89b-4bb1-aee6-ce4b8c072f2a,***,Elk Grove IL PD,392,"04/02/2024, 05:00:00 PM UTC
04/04/2024, 05:30:00 PM UTC",,,***,"04/04/2024, 03:58:22 PM UTC",search,,
3e39ec47-ab2a-4868-b1bc-5e4bf03342ff,***,Elk Grove IL PD,392,"04/02/2024, 05:00:00 PM UTC
04/02/2024, 05:30:00 PM UTC",,,***,"04/04/2024, 03:58:36 PM UTC",search,,
d4bff6e7-7bef-4254-b377-0b8281a61f9d,***,[Federal] US Postal Inspection Service,1890,"03/25/2024, 02:00:00 PM UTC
03/26/2024, 04:00:00 AM UTC",,,***,"04/04/2024, 04:02:27 PM UTC",search,,
9ab38209-ec98-44a3-9f5b-7b19c70fa639,***,[Federal] US Postal Inspection Service,1890,"04/02/2024, 04:30:08 PM UTC
04/04/2024, 04:30:08 PM UTC",***,,,"04/04/2024, 04:03:11 PM UTC",search,,
5f372611-4a19-4bd2-9a6b-c7d56f9bac8d,***,Decatur IL PD,477,"04/04/2024, 04:30:09 AM UTC
04/04/2024, 04:30:09 PM UTC",***,,,"04/04/2024, 04:03:15 PM UTC",search,,
8ec2f9c0-3c12-4fdb-96c8-1b1f84bf72b7,***,Decatur IL PD,477,"04/04/2024, 04:30:17 AM UTC
04/04/2024, 04:30:17 PM UTC",***,,,"04/04/2024, 04:03:18 PM UTC",search,,
bc7aab92-09c9-4876-a887-c24ebe2df851,***,Decatur IL PD,477,"04/03/2024, 04:30:20 PM UTC
04/04/2024, 04:30:20 PM UTC",***,,,"04/04/2024, 04:03:21 PM UTC",search,,
f9824915-6ac3-43e4-9070-6302190bec65,***,[Federal] US Postal Inspection Service,1890,"04/02/2024, 04:30:24 PM UTC
04/04/2024, 04:30:24 PM UTC",***,,,"04/04/2024, 04:03:28 PM UTC",search,,
a6a147b8-a438-4ea9-ba3d-6503f519224e,***,Springfield IL PD,94,"04/04/2024, 02:30:10 PM UTC
04/04/2024, 04:30:10 PM UTC",***,,,"04/04/2024, 04:03:38 PM UTC",search,,
a298dfd6-cc33-48a9-99e3-540424e3fd47,***,Springfield IL PD,94,"04/02/2024, 04:30:51 PM UTC
04/04/2024, 04:30:51 PM UTC",***,,,"04/04/2024, 04:03:53 PM UTC",search,,
9a8d3165-c642-4a66-89cf-9762632aa7a7,***,Decatur IL PD,477,"04/03/2024, 04:30:20 PM UTC
04/04/2024, 04:30:20 PM UTC",,,***,"04/04/2024, 04:03:57 PM UTC",search,,
a6c47f62-5218-430b-a672-8384a3c98488,***,Chesterfield County VA PD,836,"04/04/2024, 04:30:29 PM UTC
04/05/2024, 04:30:29 AM UTC",***,,,"04/05/2024, 04:12:32 AM UTC",search,,
a2f8d11d-8b6f-4ec2-95a1-dc88253a1865,***,Chesterfield County VA PD,836,"04/04/2024, 04:30:54 AM UTC
04/05/2024, 04:30:54 AM UTC",***,,,"04/05/2024, 04:13:57 AM UTC",search,,
3462a609-a75e-4c8c-8c8b-1afdcefa1068,***,[Federal] US Postal Inspection Service,1956,"03/06/2024, 04:14:16 AM UTC
04/05/2024, 04:14:16 AM UTC",***,,,"04/05/2024, 04:14:22 AM UTC",lookup,,
7f30f50e-a598-4726-9582-f33458c23cca,***,[Federal] US Postal Inspection Service,1956,"03/06/2024, 04:17:13 AM UTC
04/05/2024, 04:17:13 AM UTC",***,,,"04/05/2024, 04:17:19 AM UTC",lookup,,
83397c05-eb03-47bc-a01d-9e0947dc9ee9,***,Champaign IL PD,287,"04/04/2024, 04:30:44 PM UTC
04/05/2024, 04:30:44 AM UTC",***,,,"04/05/2024, 04:17:50 AM UTC",search,,
f2837d56-2ff1-4c43-bfb4-5d92e49eebff,***,[Federal] US Postal Inspection Service,1956,"03/06/2024, 04:19:42 AM UTC
04/05/2024, 04:19:42 AM UTC",***,,,"04/05/2024, 04:19:48 AM UTC",lookup,,
2c295ad7-52ec-4d82-9fc5-151ccb07879e,***,[Federal] US Postal Inspection Service,1956,"03/06/2024, 04:20:45 AM UTC
04/05/2024, 04:20:45 AM UTC",***,,,"04/05/2024, 04:20:51 AM UTC",lookup,,
0c54520b-7057-4bcd-a18b-8558a8979375,***,[Federal] US Postal Inspection Service,1956,"03/06/2024, 04:22:47 AM UTC
04/05/2024, 04:22:47 AM UTC",***,,,"04/05/2024, 04:22:54 AM UTC",lookup,,
ed46b28b-7890-4ffa-b5b4-c058a0e62b03,***,Decatur IL PD,616,"04/27/2024, 11:00:46 AM UTC
04/27/2024, 11:00:46 PM UTC",***,,,"04/27/2024, 10:36:48 PM UTC",search,,
bc375d13-6501-4ce5-b44a-bcaece592bbd,***,Chesterfield County VA PD,875,"04/27/2024, 09:00:54 PM UTC
04/27/2024, 11:00:54 PM UTC",,,***,"04/27/2024, 10:37:24 PM UTC",search,,
3827a964-d121-477d-8821-3a7cca882ab7,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:22 AM UTC
04/27/2024, 11:00:22 PM UTC",***,,,"04/27/2024, 10:40:35 PM UTC",search,,
bffb88f8-6b1c-4007-92de-6b4c1035fcf5,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:03 AM UTC
04/27/2024, 11:00:03 PM UTC",***,,,"04/27/2024, 10:41:09 PM UTC",search,,
ab02ab84-5c9f-45a5-80bc-74e6154daa60,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:34 AM UTC
04/27/2024, 11:00:34 PM UTC",***,,,"04/27/2024, 10:41:38 PM UTC",search,,
ae6e2dbf-5dda-4136-b9e4-254d73cf8d41,***,Bloomington IL PD,548,"04/27/2024, 11:00:33 AM UTC
04/27/2024, 11:00:33 PM UTC",***,,,"04/27/2024, 10:41:38 PM UTC",search,,
ed81d52b-8f60-4e2b-9e64-7673a24945d9,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:01 AM UTC
04/27/2024, 11:00:01 PM UTC",***,,,"04/27/2024, 10:42:05 PM UTC",search,,
85d8b525-4885-4eec-8357-e6c332ed13a4,***,Bloomington IL PD,548,"04/27/2024, 11:00:05 AM UTC
04/27/2024, 11:00:05 PM UTC",***,,,"04/27/2024, 10:42:10 PM UTC",search,,
f2467fa6-b17d-405a-8a8b-cd9cbb9272d7,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:28 AM UTC
04/27/2024, 11:00:28 PM UTC",***,,,"04/27/2024, 10:42:31 PM UTC",search,,
f30add7a-5c74-402e-a992-24c6792dfff8,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:38 AM UTC
04/27/2024, 11:00:38 PM UTC",***,,,"04/27/2024, 10:42:43 PM UTC",search,,
e2a570b9-c2e1-458d-9323-79ec3a43e946,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:24 AM UTC
04/27/2024, 11:00:24 PM UTC",***,,,"04/27/2024, 10:43:26 PM UTC",search,,
ec2bfb22-77af-46f0-ba65-8431ed2d9073,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:36 AM UTC
04/27/2024, 11:00:36 PM UTC",***,,,"04/27/2024, 10:43:41 PM UTC",search,,
7af9d643-ab7e-413a-867f-c4e4e7a1d202,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:49 AM UTC
04/27/2024, 11:00:49 PM UTC",***,,,"04/27/2024, 10:44:03 PM UTC",search,,
3027bdff-2564-433a-a759-8dc78443c234,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:17 AM UTC
04/27/2024, 11:00:17 PM UTC",***,,,"04/27/2024, 10:44:20 PM UTC",search,,
87ba1556-9561-41d0-bb63-ecfa70302708,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:38 AM UTC
04/27/2024, 11:00:38 PM UTC",***,,,"04/27/2024, 10:44:42 PM UTC",search,,
6b609f03-761a-492e-8dbb-952d1ea45763,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:04 AM UTC
04/27/2024, 11:00:04 PM UTC",***,,,"04/27/2024, 10:45:09 PM UTC",search,,
8f999515-aa4a-4a62-8817-14c7e189cee3,***,Chesterfield County VA PD,875,"04/25/2024, 11:00:42 PM UTC
04/27/2024, 11:00:42 PM UTC",***,,,"04/27/2024, 10:45:43 PM UTC",search,,
ab7989f6-e978-49ac-8249-74e4eae65db4,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:07 AM UTC
04/27/2024, 11:00:07 PM UTC",***,,,"04/27/2024, 10:46:09 PM UTC",search,,
940a8a4f-a509-4568-9313-1e6ff7e86b5d,***,Chesterfield County VA PD,875,"04/26/2024, 11:00:40 PM UTC
04/27/2024, 11:00:40 PM UTC",***,,,"04/27/2024, 10:46:42 PM UTC",search,,
b3f9293f-0320-4361-ac25-aa007ed08470,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:42 AM UTC
04/27/2024, 11:00:42 PM UTC",***,,,"04/27/2024, 10:46:44 PM UTC",search,,
cd938e5c-3a3c-451d-8fa6-7ce23cadc389,***,Chesterfield County VA PD,875,"04/25/2024, 11:00:52 PM UTC
04/27/2024, 11:00:52 PM UTC",***,,,"04/27/2024, 10:46:53 PM UTC",search,,
81996bd6-ce6d-47ac-86d4-8c3978befce8,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:01 AM UTC
04/27/2024, 11:00:01 PM UTC",***,,,"04/27/2024, 10:47:06 PM UTC",search,,
ac171084-11b1-4f8e-b46c-80c539f7ea7e,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:58 AM UTC
04/27/2024, 11:00:58 PM UTC",***,,,"04/27/2024, 10:47:59 PM UTC",search,,
6f7f125d-9316-4750-b1d9-52a67b3dc18c,***,Decatur IL PD,616,"04/25/2024, 11:00:22 PM UTC
04/27/2024, 11:00:22 PM UTC",***,,,"04/27/2024, 10:49:27 PM UTC",search,,
a7713d00-aeea-4966-8e52-f39d203ba348,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:00 AM UTC
04/27/2024, 11:00:00 PM UTC",***,,,"04/27/2024, 10:50:03 PM UTC",search,,
75274f99-68ea-4a40-8a81-c46f416a779c,***,Chesterfield County VA PD,875,"04/25/2024, 11:00:11 PM UTC
04/27/2024, 11:00:11 PM UTC",***,,,"04/27/2024, 10:50:13 PM UTC",search,,
5b774a4f-1296-49fc-8591-91a9a911aee7,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:29 AM UTC
04/27/2024, 11:00:29 PM UTC",***,,,"04/27/2024, 10:51:31 PM UTC",search,,
fd90a41c-de66-4016-b4ec-4a5b2d414b63,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:17 AM UTC
04/27/2024, 11:00:17 PM UTC",***,,,"04/27/2024, 10:53:20 PM UTC",search,,
98f5fb17-470b-4a47-8edc-78fa339564a7,***,Danville IL PD,169,"03/28/2024, 10:55:08 PM UTC
04/27/2024, 10:55:08 PM UTC",***,,,"04/27/2024, 10:55:09 PM UTC",lookup,,
2c25fac3-4b64-4ce8-a409-b035f1514950,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:25 AM UTC
04/27/2024, 11:00:25 PM UTC",***,,,"04/27/2024, 10:56:27 PM UTC",search,,
c2339693-be15-426b-a03b-d0274a223e0e,***,Bloomington IL PD,548,"04/27/2024, 11:00:23 AM UTC
04/27/2024, 11:00:23 PM UTC",***,,,"04/27/2024, 10:58:27 PM UTC",search,,
bf959b16-2f12-4e99-865e-2af641ca67a5,***,Bloomington IL PD,548,"04/27/2024, 11:00:36 AM UTC
04/27/2024, 11:00:36 PM UTC",***,,,"04/27/2024, 10:58:39 PM UTC",search,,
b5fc1ad4-733c-4911-9bbf-87d2a1f83999,***,Bloomington IL PD,548,"04/27/2024, 11:00:09 AM UTC
04/27/2024, 11:00:09 PM UTC",***,,,"04/27/2024, 10:59:11 PM UTC",search,,
fbcbaed7-5ab2-47f0-a77b-fce71f53158e,***,Chesterfield County VA PD,875,"04/27/2024, 11:00:55 AM UTC
04/27/2024, 11:00:55 PM UTC",***,,,"04/27/2024, 10:59:57 PM UTC",search,,
a70659ce-3667-4847-bfc1-bcf24048a605,***,Bloomington IL PD,548,"04/27/2024, 09:00:01 PM UTC
04/27/2024, 11:00:01 PM UTC",***,,,"04/27/2024, 11:02:44 PM UTC",search,,
d9385164-c783-49f1-8b27-87f0db5f1179,***,Bloomington IL PD,548,"04/25/2024, 11:30:52 PM UTC
04/27/2024, 11:30:52 PM UTC",***,,,"04/27/2024, 11:02:55 PM UTC",search,,
2a0d1c5d-c7bc-4411-8ae0-e8c1595761c2,***,Bloomington IL PD,548,"04/27/2024, 11:30:20 AM UTC
04/27/2024, 11:30:20 PM UTC",***,,,"04/27/2024, 11:03:21 PM UTC",search,,
144e83f9-0413-4962-a455-886ffc3e1ca6,***,Bloomington IL PD,548,"04/27/2024, 11:30:25 AM UTC
04/27/2024, 11:30:25 PM UTC",***,,,"04/27/2024, 11:03:26 PM UTC",search,,
e1048f80-8bbe-452a-9d20-0485f7ce78ac,***,Bloomington IL PD,548,"04/27/2024, 11:30:45 AM UTC
04/27/2024, 11:30:45 PM UTC",***,,***,"04/27/2024, 11:04:49 PM UTC",search,,
cefb9225-6a92-4417-8762-03e1932151c0,***,Chesterfield County VA PD,875,"04/27/2024, 11:30:55 AM UTC
04/27/2024, 11:30:55 PM UTC",***,,,"04/27/2024, 11:05:58 PM UTC",search,,
e88c3fbd-86b9-4542-9688-df5667655efe,***,Normal IL PD ,485,"04/25/2024, 11:30:05 PM UTC
04/27/2024, 11:30:05 PM UTC",***,,,"04/27/2024, 11:09:13 PM UTC",search,,
3faf3cf8-8e11-4484-8ce1-daccdcd88b9c,***,Bloomington IL PD,548,"04/27/2024, 11:30:29 AM UTC
04/27/2024, 11:30:29 PM UTC",***,,,"04/27/2024, 11:16:34 PM UTC",search,,
19c2f0f3-e800-49cb-b1c8-00871d9f0f15,***,Champaign IL PD,287,"04/26/2024, 11:30:21 PM UTC
04/27/2024, 11:30:21 PM UTC",***,,,"04/27/2024, 11:24:23 PM UTC",search,,
76ba0d77-6f03-4497-8ded-e6fd31bb5d41,***,Champaign IL PD,287,"04/25/2024, 11:30:29 PM UTC
04/27/2024, 11:30:29 PM UTC",***,,,"04/27/2024, 11:24:30 PM UTC",search,,
81ac372f-894c-4154-bc2e-40d6c0ebb6b5,***,Bloomington IL PD,548,"04/27/2024, 12:00:42 PM UTC
04/28/2024, 12:00:42 AM UTC",***,,,"04/27/2024, 11:34:45 PM UTC",search,,
1d489801-5328-4979-a499-763ef436c950,***,Bloomington IL PD,548,"03/24/2024, 07:30:20 PM UTC
04/21/2024, 09:30:20 PM UTC",***,,***,"04/25/2024, 09:27:44 PM UTC",search,,
f7574b0b-1f70-497c-a557-d244ee9bd950,***,Champaign County IL SO,316,"03/26/2024, 09:28:02 PM UTC
04/25/2024, 09:28:02 PM UTC",***,,***,"04/25/2024, 09:28:03 PM UTC",lookup,,
2bbbec30-13db-493f-baeb-6e2e633ff6cc,***,Bloomington IL PD,571,"03/26/2024, 09:29:33 PM UTC
04/25/2024, 09:29:33 PM UTC",***,,***,"04/25/2024, 09:29:35 PM UTC",lookup,,
ebde0101-c18f-4977-ab02-300d53c87017,***,Bloomington IL PD,4472,"04/18/2024, 09:29:33 PM UTC
04/25/2024, 09:29:33 PM UTC",***,,***,"04/25/2024, 09:29:39 PM UTC",lookup,,
bb6c137c-6649-482f-8d50-a860a5b4b094,***,Champaign County IL SO,316,"03/26/2024, 09:30:09 PM UTC
04/25/2024, 09:30:09 PM UTC",***,,***,"04/25/2024, 09:30:10 PM UTC",lookup,,
7c08ca1a-fddd-4a0f-a6dd-099c614ef38f,***,Bloomington IL PD,571,"03/26/2024, 09:30:40 PM UTC
04/25/2024, 09:30:40 PM UTC",***,,***,"04/25/2024, 09:30:42 PM UTC",lookup,,
1a9a0920-fd77-4a5e-8db8-78d4f0c9e94d,***,Bloomington IL PD,571,"03/26/2024, 09:31:05 PM UTC
04/25/2024, 09:31:05 PM UTC",***,,***,"04/25/2024, 09:31:07 PM UTC",lookup,,
e0e6ecdc-cfb2-4c4e-b3a2-83ca235732d2,***,Champaign County IL SO,316,"03/26/2024, 09:31:18 PM UTC
04/25/2024, 09:31:18 PM UTC",***,,***,"04/25/2024, 09:31:20 PM UTC",lookup,,
356fdb17-e28c-4677-ad79-bf69dc41251b,***,Champaign County IL SO,316,"03/26/2024, 09:31:50 PM UTC
04/25/2024, 09:31:50 PM UTC",***,,***,"04/25/2024, 09:31:51 PM UTC",lookup,,
bd34942d-fafd-4a84-a7e6-11366e31022d,***,Champaign County IL SO,316,"03/26/2024, 09:31:57 PM UTC
04/25/2024, 09:31:57 PM UTC",***,,***,"04/25/2024, 09:31:58 PM UTC",lookup,,
61d4e045-ee67-4136-b5d2-203ebc76db01,***,Bloomington IL PD,573,"03/26/2024, 09:32:28 PM UTC
04/25/2024, 09:32:28 PM UTC",***,,,"04/25/2024, 09:32:31 PM UTC",lookup,,
276ccc50-dd94-4bf9-bb7c-1d8928536c6f,***,Bloomington IL PD,573,"03/26/2024, 09:32:32 PM UTC
04/25/2024, 09:32:32 PM UTC",***,,***,"04/25/2024, 09:32:34 PM UTC",lookup,,
8d271419-003e-478c-9392-603f403d83cb,***,Bloomington IL PD,4473,"03/26/2024, 09:32:32 PM UTC
04/25/2024, 09:32:32 PM UTC",***,,***,"04/25/2024, 09:32:41 PM UTC",lookup,,
1888076d-fbe7-4f3d-810e-e0a9d9ba045c,***,Champaign County IL SO,316,"03/26/2024, 09:32:40 PM UTC
04/25/2024, 09:32:40 PM UTC",***,,***,"04/25/2024, 09:32:41 PM UTC",lookup,,
3227c05d-2fc5-42d4-99c9-68b3cde43117,***,Bloomington IL PD,573,"04/18/2024, 09:32:48 PM UTC
04/25/2024, 09:32:48 PM UTC",***,,***,"04/25/2024, 09:32:50 PM UTC",lookup,,
f80f8c69-c5cd-462c-8479-fefcf4f4a005,***,Chesterfield County VA PD,876,"03/25/2024, 04:00:02 PM UTC
04/26/2024, 12:00:00 AM UTC",***,,,"04/25/2024, 09:32:58 PM UTC",search,,
f8386122-8555-476f-bc07-6e3da294a87a,***,Bloomington IL PD,573,"04/11/2024, 09:32:59 PM UTC
04/25/2024, 09:32:59 PM UTC",***,,***,"04/25/2024, 09:33:00 PM UTC",lookup,,
1a9245a1-ead5-4256-9949-4daade321369,***,Chesterfield County VA PD,876,"04/25/2024, 09:30:54 AM UTC
04/25/2024, 09:30:54 PM UTC",***,,,"04/25/2024, 09:33:18 PM UTC",search,,
8efd40de-4959-4ae6-9518-956f69fcc45e,***,Bloomington IL PD,4473,"04/11/2024, 09:33:43 PM UTC
04/25/2024, 09:33:43 PM UTC",***,,,"04/25/2024, 09:33:50 PM UTC",lookup,,
b1957981-1ef0-4257-ba31-d6222d67c76b,***,Bloomington IL PD,573,"03/26/2024, 09:33:55 PM UTC
04/25/2024, 09:33:55 PM UTC",***,,***,"04/25/2024, 09:33:57 PM UTC",lookup,,
f12e82e8-9e12-4190-a578-4d255a2ab854,***,Champaign County IL SO,316,"03/26/2024, 09:33:57 PM UTC
04/25/2024, 09:33:57 PM UTC",***,,***,"04/25/2024, 09:33:58 PM UTC",lookup,,
e4336c52-d2b4-41dd-b5fc-73eeba066b63,***,Bloomington IL PD,4473,"03/26/2024, 09:34:03 PM UTC
04/25/2024, 09:34:03 PM UTC",***,,***,"04/25/2024, 09:34:11 PM UTC",lookup,,
155a8ba3-9436-4144-9fed-b7c3a2b276a4,***,Bloomington IL PD,571,"03/26/2024, 09:35:49 PM UTC
04/25/2024, 09:35:49 PM UTC",***,,***,"04/25/2024, 09:35:51 PM UTC",lookup,,
5532b691-671d-476e-baf3-5829dee1401b,***,Champaign County IL SO,316,"03/26/2024, 09:36:23 PM UTC
04/25/2024, 09:36:23 PM UTC",***,,***,"04/25/2024, 09:36:25 PM UTC",lookup,,
6ab34575-a05a-48d8-bf53-cc10f0585cb6,***,[Federal] US Postal Inspection Service,1963,"04/25/2024, 10:00:02 AM UTC
04/25/2024, 10:00:02 PM UTC",***,,***,"04/25/2024, 09:36:33 PM UTC",search,,
0d63abf1-bf24-4f5e-9aeb-2e1ee38872ec,***,Bloomington IL PD,571,"03/26/2024, 09:36:34 PM UTC
04/25/2024, 09:36:34 PM UTC",***,,,"04/25/2024, 09:36:36 PM UTC",lookup,,
41a028b0-a61f-4ba0-b871-ac94fc86f991,***,Champaign County IL SO,316,"03/26/2024, 09:36:56 PM UTC
04/25/2024, 09:36:56 PM UTC",***,,***,"04/25/2024, 09:36:58 PM UTC",lookup,,
e555c0b4-c473-473d-8db7-8a713c2fec3a,***,Champaign County IL SO,316,"03/26/2024, 09:37:26 PM UTC
04/25/2024, 09:37:26 PM UTC",***,,***,"04/25/2024, 09:37:28 PM UTC",lookup,,
8cc0db6a-610e-4710-adf3-b2f17aad4b5a,***,[Federal] US Postal Inspection Service,1963,"04/25/2024, 10:00:02 AM UTC
04/25/2024, 10:00:02 PM UTC",***,,***,"04/25/2024, 09:37:34 PM UTC",search,,
277fc4f0-34f9-405d-98ac-d239745cc499,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:48:57 PM UTC",search,,
6da47d23-d960-4435-b962-002e66733e95,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:49:06 PM UTC",search,,
59f45a65-167c-4ff4-a442-e5f2a9775a44,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:49:14 PM UTC",search,,
b88324a4-43f3-421a-beb1-63eb640468a1,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:49:24 PM UTC",search,,
4a78d245-8521-4bc8-ad8a-f55f24fbb017,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:49:34 PM UTC",search,,
be3bc7ae-442e-45c0-84d9-5dd6cadd4ffd,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 01:00:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:49:42 PM UTC",search,,
4dce3c42-c28e-4f90-acea-3067c5a8486a,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 02:30:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:51:17 PM UTC",search,,
9cba1919-ac80-4d85-b110-cab0e95b0798,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 02:30:00 PM UTC
04/18/2024, 09:00:00 PM UTC",***,,***,"04/26/2024, 06:51:30 PM UTC",search,,
f472da9d-2440-4fd2-9e01-464df4fe7262,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 02:30:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:51:45 PM UTC",search,,
ddebd155-9758-4a38-b531-f31fa97fb8ef,***,[Federal] US Postal Inspection Service,2021,"04/18/2024, 02:30:00 PM UTC
04/18/2024, 09:00:00 PM UTC",,,***,"04/26/2024, 06:52:39 PM UTC",search,,
19ba49e8-9682-4ceb-9435-17d52e37bc73,***,[Federal] US Postal Inspection Service,1962,"01/01/2024, 06:00:00 PM UTC
04/26/2024, 07:00:43 PM UTC",***,,,"04/26/2024, 06:53:32 PM UTC",search,,
9612b110-fbba-4485-924e-1901c6ed5468,***,[Federal] US Postal Inspection Service,2021,"04/24/2024, 07:00:17 PM UTC
04/26/2024, 07:00:17 PM UTC",***,,***,"04/26/2024, 06:56:27 PM UTC",search,,
4fe315d2-b0b2-4e90-b6a9-c7428000123b,***,[Federal] US Postal Inspection Service,2021,"04/01/2024, 07:00:17 PM UTC
04/26/2024, 07:00:17 PM UTC",***,,***,"04/26/2024, 06:56:41 PM UTC",search,,
df417a59-27a2-40bd-9364-4c0bd92272f2,***,[Federal] US Postal Inspection Service,1962,"03/01/2024, 06:00:33 PM UTC
04/26/2024, 07:00:33 PM UTC",***,,,"04/26/2024, 06:58:42 PM UTC",search,,
4e7b1cb9-6018-4672-be00-96ccec95ca78,***,Mahomet IL PD,125,"04/26/2024, 05:30:47 PM UTC
04/26/2024, 07:30:47 PM UTC",***,,,"04/26/2024, 07:01:07 PM UTC",search,,
0f7c0785-3490-40a9-9152-25d10cd07253,***,Mahomet IL PD,125,"04/25/2024, 07:30:09 PM UTC
04/26/2024, 07:30:09 PM UTC",***,,,"04/26/2024, 07:01:11 PM UTC",search,,
ecde8639-8f28-4008-80d5-5d8aca25a340,***,[Federal] US Postal Inspection Service,1962,"01/28/2024, 06:00:33 PM UTC
04/26/2024, 07:00:33 PM UTC",***,,***,"04/26/2024, 07:01:30 PM UTC",search,,
9256d89f-c531-4586-ac69-62715fd3d236,***,[Federal] US Postal Inspection Service,1962,"04/24/2024, 07:30:28 PM UTC
04/26/2024, 07:30:28 PM UTC",,,***,"04/26/2024, 07:03:35 PM UTC",search,,
7a860bcb-441b-4104-8423-2288077d56f8,***,Decatur IL PD,615,"04/26/2024, 07:30:33 AM UTC
04/26/2024, 07:30:33 PM UTC",***,,,"04/26/2024, 07:03:36 PM UTC",search,,
bf21918a-6b67-4f39-8329-7349e97aacda,***,Bloomington IL PD,571,"03/26/2024, 10:34:50 PM UTC
04/25/2024, 10:34:50 PM UTC",***,,***,"04/25/2024, 10:34:52 PM UTC",lookup,,
6054fffa-0339-41e0-8667-0bda65364c3d,***,Bloomington IL PD,547,"04/25/2024, 07:00:22 PM UTC
04/25/2024, 09:00:22 PM UTC",***,,,"04/25/2024, 10:35:18 PM UTC",search,,
